PLAN DE ESTUDIOS,NRC,CONECTOR  LIGA,LISTA CRUZADA,MATERIA,CURSO,SECC.,TITULO,CREDITO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,INICIO,FIN,SALA,TIPO,PROFESOR
PE2016,4109,,,ICE,3102,1,SEÑALES Y SISTEMAS,6,,,,12:30 -15:20,,,21/04/2022,21/04/2022,C-205,PRBA 1,ANGUITA/GARCIA JAIME 
PE2016,4109,,,ICE,3102,1,SEÑALES Y SISTEMAS,6,,,,12:30 -15:20,,,02/06/2022,02/06/2022,C-205,PRBA 2,ANGUITA/GARCIA JAIME 
PE2016,4109,,,ICE,3102,1,SEÑALES Y SISTEMAS,6,,,,10:30 -12:20,,,30/06/2022,30/06/2022,,EXAM,ANGUITA/GARCIA JAIME 
PE2016,4109,,,ICE,3102,1,SEÑALES Y SISTEMAS,6,,,,,13:30 -15:20,,14/03/2022,22/06/2022,L. ELECTR,LABT,ANGUITA/GARCIA JAIME 
PE2016,3887,,,ICI,17,1,SERIES DE TIEMPO,6,,17:30 -19:20,,,,,14/03/2022,22/06/2022,,AYUD,CARRASCO/DIAZ MAURICIO ANDRES
PE2016,3887,,,ICI,17,1,SERIES DE TIEMPO,6,,17:30 -19:20,,,,,19/04/2022,19/04/2022,,PRBA 1,CARRASCO/DIAZ MAURICIO ANDRES
PE2016,3887,,,ICI,17,1,SERIES DE TIEMPO,6,,17:30 -19:20,,,,,07/06/2022,07/06/2022,,PRBA 2,CARRASCO/DIAZ MAURICIO ANDRES
PE2016,3887,,,ICI,17,1,SERIES DE TIEMPO,6,,,,16:30 -19:20,,,07/03/2022,22/06/2022,C-104,CLAS,CARRASCO/DIAZ MAURICIO ANDRES
PE2016,3887,,,ICI,17,1,SERIES DE TIEMPO,6,,,,10:30 -12:20,,,07/07/2022,07/07/2022,,EXAM,CARRASCO/DIAZ MAURICIO ANDRES
PE2016,4111,,,ICI,4202,1,SIMULACION,6,10:30 -13:20,,,,,,07/03/2022,22/06/2022,R-14,CLAS,QUIJADA/FIGUEROA SERGIO EDUARDO
PE2016,4111,,,ICI,4202,1,SIMULACION,6,10:30 -13:20,,,,,,11/04/2022,11/04/2022,R-14,PRBA 1,QUIJADA/FIGUEROA SERGIO EDUARDO
PE2016,4111,,,ICI,4202,1,SIMULACION,6,10:30 -13:20,,,,,,13/06/2022,13/06/2022,R-14,PRBA 2,QUIJADA/FIGUEROA SERGIO EDUARDO
PE2016,4111,,,ICI,4202,1,SIMULACION,6,,15:30 -17:20,,,,,14/03/2022,22/06/2022,L.COMP-01,LABT,QUIJADA/FIGUEROA SERGIO EDUARDO
PE2016,4113,,,ICE,5106,1,SISTEMAS DE POTENCIA,6,13:30 -15:20,,,,,,04/07/2022,04/07/2022,,EXAM,CUADRA/PATINO ESTEBAN MAURICIO
PE2016,4113,,,ICE,5106,1,SISTEMAS DE POTENCIA,6,,15:30 -17:20,,,,,14/03/2022,22/06/2022,,AYUD,CUADRA/PATINO ESTEBAN MAURICIO
PE2016,4113,,,ICE,5106,1,SISTEMAS DE POTENCIA,6,,,,,13:30 -16:20,,07/03/2022,22/06/2022,H-206,CLAS,CUADRA/PATINO ESTEBAN MAURICIO
PE2016,4115,,,ICE,3103,1,SISTEMAS DIGITALES,6,10:30 -13:20,,,,,,14/03/2022,22/06/2022,,LABT,JORQUERA/FIGUEROA LILIANA MARCELA
PE2016,4115,,,ICE,3103,1,SISTEMAS DIGITALES,6,,,08:30 -11:20,,,,07/03/2022,22/06/2022,,CLAS,JORQUERA/FIGUEROA LILIANA MARCELA
PE2016,4115,,,ICE,3103,1,SISTEMAS DIGITALES,6,,,,,13:30 -15:20,,01/07/2022,01/07/2022,,EXAM,JORQUERA/FIGUEROA LILIANA MARCELA
PE2016,4117,,,ICE,4101,1,SISTEMAS ELECTRONICOS AVANZADO,6,,11:30 -15:20,,,,,14/03/2022,22/06/2022,L. ELECTR,LABT,VARGAS/PARKER JUAN PABLO
PE2016,4117,,,ICE,4101,1,SISTEMAS ELECTRONICOS AVANZADO,6,,,,,15:30 -17:20,,07/03/2022,22/06/2022,H-205,CLAS,VARGAS/PARKER JUAN PABLO
PE2016,4117,,,ICE,4101,1,SISTEMAS ELECTRONICOS AVANZADO,6,,,,,15:30 -17:20,,22/04/2022,22/04/2022,H-205,PRBA 1,VARGAS/PARKER JUAN PABLO
PE2016,4117,,,ICE,4101,1,SISTEMAS ELECTRONICOS AVANZADO,6,,,,,15:30 -17:20,,03/06/2022,03/06/2022,H-205,PRBA 2,VARGAS/PARKER JUAN PABLO
PE2016,4117,,,ICE,4101,1,SISTEMAS ELECTRONICOS AVANZADO,6,,,,,15:30 -17:20,,01/07/2022,01/07/2022,,EXAM,VARGAS/PARKER JUAN PABLO
PE2016,4119,,,ICC,5101,1,SOFTWARE DESIGN,6,,,17:30 -19:20,,,,07/03/2022,22/06/2022,L.COMP-01,LABT,ECHEVERRIA/GALVEZ SEBASTIAN JOSE
PE2016,4119,,,ICC,5101,1,SOFTWARE DESIGN,6,,,13:30 -15:20,,,,06/07/2022,06/07/2022,,EXAM,ECHEVERRIA/GALVEZ SEBASTIAN JOSE
PE2016,4083,,,ING,1105,1,TALLER DE PROYECTOS DE ING,3,,,,,15:30 -19:20,,02/03/2022,22/06/2022,C-105,CLAS,SALINAS/SIMONETTI MAGDALENA SOFIA
PE2016,4083,,,ING,1105,1,TALLER DE PROYECTOS DE ING,3,,,,,15:30 -19:20,,17/06/2022,17/06/2022,C-105,EXAM,SALINAS/SIMONETTI MAGDALENA SOFIA
PE2016,4084,,,ING,1105,2,TALLER DE PROYECTOS DE ING,3,,,,,15:30 -19:20,,02/03/2022,22/06/2022,C-104,CLAS,ESPANA/VILLENA MARIA IGNACIA
PE2016,4084,,,ING,1105,2,TALLER DE PROYECTOS DE ING,3,,,,,15:30 -19:20,,17/06/2022,17/06/2022,C-104,EXAM,ESPANA/VILLENA MARIA IGNACIA
PE2016,4085,,,ING,1105,3,TALLER DE PROYECTOS DE ING,3,,,,,15:30 -19:20,,02/03/2022,22/06/2022,C-221,CLAS,BRANDI/SMOLJANOVIC FERNANDO ADRIAN
PE2016,4085,,,ING,1105,3,TALLER DE PROYECTOS DE ING,3,,,,,15:30 -19:20,,17/06/2022,17/06/2022,C-221,EXAM,BRANDI/SMOLJANOVIC FERNANDO ADRIAN
PE2016,4086,,,ING,1105,4,TALLER DE PROYECTOS DE ING,3,,,,,15:30 -19:20,,02/03/2022,22/06/2022,H-116,CLAS,Pendiente
PE2016,4086,,,ING,1105,4,TALLER DE PROYECTOS DE ING,3,,,,,15:30 -19:20,,17/06/2022,17/06/2022,H-116,EXAM,Pendiente
PE2016,5796,,,ICA,7,1,TECN. REMEDIACION DE SUELO,6,,13:30 -15:20,,,,,05/07/2022,05/07/2022,,EXAM,VERGARA/FERNANDEZ ALBERTO OCTAVIO
PE2016,5796,,,ICA,7,1,TECN. REMEDIACION DE SUELO,6,,,,14:30 -17:20,,,21/04/2022,21/04/2022,H-207,PRBA 1,VERGARA/FERNANDEZ ALBERTO OCTAVIO
PE2016,5796,,,ICA,7,1,TECN. REMEDIACION DE SUELO,6,,,,14:30 -17:20,,,02/06/2022,02/06/2022,H-207,PRBA 2,VERGARA/FERNANDEZ ALBERTO OCTAVIO
PE2016,5796,,,ICA,7,1,TECN. REMEDIACION DE SUELO,6,,,,14:30 -17:20,,,07/03/2022,22/06/2022,H-207,CLAS,VERGARA/FERNANDEZ ALBERTO OCTAVIO
PE2016,3976,,,ING,2203,1,TERMODINAMICA,5,14:30 -16:20,,,,,,14/03/2022,22/06/2022,,LABT,SANTANDER/ALARCON MARIA JOSE NOEMI  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3976,,,ING,2203,1,TERMODINAMICA,5,,,10:30 -13:20,,,,07/03/2022,22/06/2022,R-13,CLAS,SANTANDER/ALARCON MARIA JOSE NOEMI  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3976,,,ING,2203,1,TERMODINAMICA,5,,,13:30 -15:20,,,,06/07/2022,06/07/2022,,EXAM,SANTANDER/ALARCON MARIA JOSE NOEMI  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3976,,,ING,2203,1,TERMODINAMICA,5,,,,15:30 -17:20,,,14/03/2022,22/06/2022,,AYUD,SANTANDER/ALARCON MARIA JOSE NOEMI  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3976,,,ING,2203,1,TERMODINAMICA,5,,,,15:30 -17:20,,,24/03/2022,24/03/2022,,PRBA 1,SANTANDER/ALARCON MARIA JOSE NOEMI  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3976,,,ING,2203,1,TERMODINAMICA,5,,,,15:30 -17:20,,,21/04/2022,21/04/2022,,PRBA 2,SANTANDER/ALARCON MARIA JOSE NOEMI  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3976,,,ING,2203,1,TERMODINAMICA,5,,,,15:30 -17:20,,,05/05/2022,05/05/2022,,PRBA 3,SANTANDER/ALARCON MARIA JOSE NOEMI  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3976,,,ING,2203,1,TERMODINAMICA,5,,,,15:30 -17:20,,,19/05/2022,19/05/2022,,PRBA 4,SANTANDER/ALARCON MARIA JOSE NOEMI  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3976,,,ING,2203,1,TERMODINAMICA,5,,,,15:30 -17:20,,,02/06/2022,02/06/2022,,PRBA 5,SANTANDER/ALARCON MARIA JOSE NOEMI  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3977,,,ING,2203,2,TERMODINAMICA,5,,,10:30 -13:20,,,,07/03/2022,22/06/2022,H-107,CLAS,DESCALZI/MUÑOZ ORAZIO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3977,,,ING,2203,2,TERMODINAMICA,5,,,13:30 -15:20,,,,14/03/2022,22/06/2022,,LABT,DESCALZI/MUÑOZ ORAZIO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3977,,,ING,2203,2,TERMODINAMICA,5,,,13:30 -15:20,,,,06/07/2022,06/07/2022,,EXAM,DESCALZI/MUÑOZ ORAZIO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3977,,,ING,2203,2,TERMODINAMICA,5,,,,15:30 -17:20,,,24/03/2022,24/03/2022,,PRBA 1,DESCALZI/MUÑOZ ORAZIO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3977,,,ING,2203,2,TERMODINAMICA,5,,,,15:30 -17:20,,,21/04/2022,21/04/2022,,PRBA 2,DESCALZI/MUÑOZ ORAZIO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3977,,,ING,2203,2,TERMODINAMICA,5,,,,15:30 -17:20,,,05/05/2022,05/05/2022,,PRBA 3,DESCALZI/MUÑOZ ORAZIO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3977,,,ING,2203,2,TERMODINAMICA,5,,,,15:30 -17:20,,,19/05/2022,19/05/2022,,PRBA 4,DESCALZI/MUÑOZ ORAZIO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3977,,,ING,2203,2,TERMODINAMICA,5,,,,15:30 -17:20,,,02/06/2022,02/06/2022,,PRBA 5,DESCALZI/MUÑOZ ORAZIO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3977,,,ING,2203,2,TERMODINAMICA,5,,,,15:30 -17:20,,,14/03/2022,22/06/2022,,AYUD,DESCALZI/MUÑOZ ORAZIO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3974,,,ICA,3102,1,TERMOTECNIA,6,,,08:30 -10:20,,,,07/03/2022,22/06/2022,C-216,CLAS,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,3974,,,ICA,3102,1,TERMOTECNIA,6,,,08:30 -10:20,,,,27/04/2022,27/04/2022,C-216,PRBA 1,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,3974,,,ICA,3102,1,TERMOTECNIA,6,,,08:30 -10:20,,,,08/06/2022,08/06/2022,C-216,PRBA 2,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,3974,,,ICA,3102,1,TERMOTECNIA,6,,,,09:30 -10:20,,,07/03/2022,22/06/2022,H-106,CLAS,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,3974,,,ICA,3102,1,TERMOTECNIA,6,,,,13:30 -15:20,,,14/03/2022,22/06/2022,,AYUD,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,3974,,,ICA,3102,1,TERMOTECNIA,6,,,,10:30 -12:20,,,07/07/2022,07/07/2022,,EXAM,BRUNA/GUTIERREZ SIMON ALEJANDRO
PE2016,3873,,,ICE,4010,1,VISION ARTIFICIAL,6,09:30 -10:20,,,,,,07/03/2022,22/06/2022,H-205,CLAS,DELPIANO/COSTABAL JOSE FRANCISCO
PE2016,3873,,,ICE,4010,1,VISION ARTIFICIAL,6,,15:30 -17:20,,,,,28/06/2022,28/06/2022,,EXAM,DELPIANO/COSTABAL JOSE FRANCISCO
PE2016,3873,,,ICE,4010,1,VISION ARTIFICIAL,6,,,10:30 -12:20,,,,07/03/2022,22/06/2022,,CLAS,DELPIANO/COSTABAL JOSE FRANCISCO
PE2016,3972,,,ICC,4103,1,WEB TECHNOLOGIES,6,13:30 -15:20,,,,,,07/03/2022,22/06/2022,I103,CLAS,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,3972,,,ICC,4103,1,WEB TECHNOLOGIES,6,,08:30 -11:20,,,,,14/03/2022,22/06/2022,,LABT,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,3972,,,ICC,4103,1,WEB TECHNOLOGIES,6,,15:30 -17:20,,,,,05/07/2022,05/07/2022,,EXAM,ALVAREZ/GOMEZ CLAUDIO JAVIER
PE2016,3817,,,ING,1106,1,ANTROPOLOGIA FILOSOFICA,3,,,,,08:30 -10:20,,02/03/2022,07/06/2022,R-11,CLAS,CORTES/GALLARDO BENJAMIN 
PE2016,3817,,,ING,1106,1,ANTROPOLOGIA FILOSOFICA,3,,,,,08:30 -10:20,,24/06/2022,24/06/2022,,EXAM,CORTES/GALLARDO BENJAMIN 
PE2016,3818,,,ING,1106,2,ANTROPOLOGIA FILOSOFICA,3,,,,,08:30 -10:20,,02/03/2022,17/06/2022,H-108,CLAS,FERNANDEZ/QUIROGA MARIA ALEJANDRA
PE2016,3818,,,ING,1106,2,ANTROPOLOGIA FILOSOFICA,3,,,,,08:30 -10:20,,24/06/2022,24/06/2022,,EXAM,FERNANDEZ/QUIROGA MARIA ALEJANDRA
PE2016,3819,,,ING,1106,3,ANTROPOLOGIA FILOSOFICA,3,,,,,08:30 -10:20,,02/03/2022,07/06/2022,C-019,CLAS,JORDAN/IBARRA ISABEL MARGARITA
PE2016,3819,,,ING,1106,3,ANTROPOLOGIA FILOSOFICA,3,,,,,08:30 -10:20,,24/06/2022,24/06/2022,,EXAM,JORDAN/IBARRA ISABEL MARGARITA
PE2016,3820,,,ING,1106,4,ANTROPOLOGIA FILOSOFICA,3,,,,,08:30 -10:20,,02/03/2022,07/06/2022,H-109,CLAS,NAVARRO/CRUZ BERNARDITA ESCOLASTICA
PE2016,3820,,,ING,1106,4,ANTROPOLOGIA FILOSOFICA,3,,,,,08:30 -10:20,,24/06/2022,24/06/2022,,EXAM,NAVARRO/CRUZ BERNARDITA ESCOLASTICA
PE2016,3821,,,ING,1106,5,ANTROPOLOGIA FILOSOFICA,3,,,,,08:30 -10:20,,02/03/2022,17/06/2022,C-217,CLAS,STEVENSSON/DE LA TAILLE TRETINVILLE IGNACIO 
PE2016,3821,,,ING,1106,5,ANTROPOLOGIA FILOSOFICA,3,,,,,08:30 -10:20,,24/06/2022,24/06/2022,,EXAM,STEVENSSON/DE LA TAILLE TRETINVILLE IGNACIO 
PE2016,3907,,,ING,3104,1,ETICA,3,,,,,08:30 -10:20,,07/03/2022,17/06/2022,,CLAS,ILLANES/FUENZALIDA MARCO
PE2016,3907,,,ING,3104,1,ETICA,3,,,,,08:30 -10:20,,24/06/2022,24/06/2022,,EXAM,ILLANES/FUENZALIDA MARCO
PE2016,3908,,,ING,3104,2,ETICA,3,,,,,08:30 -10:20,,07/03/2022,17/06/2022,C-213,CLAS,VARGAS/DIAZ DIEGO ANTONIO
PE2016,3908,,,ING,3104,2,ETICA,3,,,,,08:30 -10:20,,24/06/2022,24/06/2022,,EXAM,VARGAS/DIAZ DIEGO ANTONIO
PE2016,3909,,,ING,3104,3,ETICA,3,,13:30 -15:20,,,,,07/03/2022,17/06/2022,H-107,CLAS,HUNEEUS/ALLIENDE CLEMENTE 
PE2016,3909,,,ING,3104,3,ETICA,3,,13:30 -15:20,,,,,21/06/2022,21/06/2022,,EXAM,HUNEEUS/ALLIENDE CLEMENTE 
PE2016,3910,,,ING,3104,4,ETICA,3,08:30 -10:20,,,,,,07/03/2022,17/06/2022,C-214,CLAS,HUNEEUS/ALLIENDE CLEMENTE 
PE2016,3910,,,ING,3104,4,ETICA,3,08:30 -10:20,,,,,,21/06/2022,21/06/2022,,EXAM,HUNEEUS/ALLIENDE CLEMENTE 
PE2016,4077,,,FRM,1100,26,TEOLOGIA I (ING),3,,,,10:30 -12:20,,,02/03/2022,17/06/2022,R-12,CLAS,BOETSCH/MATTE SERGIO GREGORIO
PE2016,4077,,,FRM,1100,26,TEOLOGIA I (ING),3,,,,10:30 -12:20,,,23/06/2022,23/06/2022,,EXAM,BOETSCH/MATTE SERGIO GREGORIO
PE2016,4078,,,FRM,1100,27,TEOLOGIA I (ING),3,,,,10:30 -12:20,,,02/03/2022,17/06/2022,,CLAS,CISTERNAS/ELGUETA JAIME EDUARDO 
PE2016,4078,,,FRM,1100,27,TEOLOGIA I (ING),3,,,,10:30 -12:20,,,23/06/2022,23/06/2022,,EXAM,CISTERNAS/ELGUETA JAIME EDUARDO 
PE2016,4079,,,FRM,1100,28,TEOLOGIA I (ING),3,,,,10:30 -12:20,,,02/03/2022,17/06/2022,C-104,CLAS,ORREGO/SANCHEZ MARIA CRISTINA
PE2016,4079,,,FRM,1100,28,TEOLOGIA I (ING),3,,,,10:30 -12:20,,,23/06/2022,23/06/2022,,EXAM,ORREGO/SANCHEZ MARIA CRISTINA
PE2016,4080,,,FRM,1100,29,TEOLOGIA I (ING),3,,,,10:30 -12:20,,,02/03/2022,17/06/2022,H-208,CLAS,SOUSA/BRAVO GABRIELA 
PE2016,4080,,,FRM,1100,29,TEOLOGIA I (ING),3,,,,10:30 -12:20,,,23/06/2022,23/06/2022,,EXAM,SOUSA/BRAVO GABRIELA 
PE2016,4081,,,FRM,1100,30,TEOLOGIA I (ING),3,,,,10:30 -12:20,,,02/03/2022,17/06/2022,H-116,CLAS, VERGARA/ARTEAGA MARCELA 
PE2016,4081,,,FRM,1100,30,TEOLOGIA I (ING),3,,,,10:30 -12:20,,,23/06/2022,23/06/2022,,EXAM, VERGARA/ARTEAGA MARCELA 
